inst,N,gamma,c,K,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12
16,100,5.0,35.0,4,0.8639569282531738,6922.634890850488,0.8639137744903564,6922.634890850488,,,,,,,,,,,,,,,,,,,,,,
1,100,15.0,35.0,4,38.45882749557495,6373.705490988479,1.5430006980895996,6373.705490351008,33.77458190917969,6373.705490988479,,,,,,,,,,,,,,,,,,,,
2,100,15.0,35.0,4,28.810032606124878,7324.966356613342,3.3246729373931885,7324.966356613342,,,,,,,,,,,,,,,,,,,,,,
3,100,15.0,35.0,4,1800.1248803138733,6427.8334306217885,6.9436516761779785,6427.823323971618,19.50366473197937,6427.83342973986,983.9103224277496,6427.8334306217885,,,,,,,,,,,,,,,,,,
4,100,15.0,35.0,4,131.98600506782532,6792.13849372498,3.404463052749634,6792.13849372498,,,,,,,,,,,,,,,,,,,,,,
5,100,15.0,35.0,4,0.6715505123138428,6596.331147398186,0.6715242862701416,6596.331147398186,,,,,,,,,,,,,,,,,,,,,,
6,100,15.0,35.0,4,1800.1487429141998,6852.448843790179,8.794742107391357,6851.857627873222,9.982598781585693,6851.990857269745,64.06058502197266,6852.087946066123,81.22841763496399,6852.25189994244,370.5902986526489,6852.268107868857,490.8852117061615,6852.418253211776,1400.9429457187653,6852.448843790179,,,,,,,,,,
7,100,15.0,35.0,4,226.15356469154358,6853.169908199898,2.969909191131592,6853.03596711425,6.983179569244385,6853.169908199898,,,,,,,,,,,,,,,,,,,,
8,100,15.0,35.0,4,14.097512006759644,7196.892730901594,1.6487758159637451,7196.892730181849,7.865251064300537,7196.892730901594,,,,,,,,,,,,,,,,,,,,
9,100,15.0,35.0,4,0.2782449722290039,6804.454053817605,0.27820825576782227,6804.454053817605,,,,,,,,,,,,,,,,,,,,,,
10,100,15.0,35.0,4,1326.0903253555298,6663.551863805806,3.4408252239227295,6663.55186280902,451.00021505355835,6663.551863492441,1086.3400611877441,6663.551863805806,,,,,,,,,,,,,,,,,,
11,100,15.0,35.0,4,1.0065224170684814,6718.457080534095,1.0064966678619385,6718.457080534095,,,,,,,,,,,,,,,,,,,,,,
12,100,15.0,35.0,4,103.07215547561646,6656.914043086947,2.6493265628814697,6656.905210339486,3.427326202392578,6656.914043086947,,,,,,,,,,,,,,,,,,,,
13,100,15.0,35.0,4,5.963597297668457,7114.20621589808,2.9774250984191895,7114.20621589808,,,,,,,,,,,,,,,,,,,,,,
14,100,15.0,35.0,4,1800.1506373882294,6865.942237940878,4.368730068206787,6865.831344796211,18.04891800880432,6865.847895404098,29.75886607170105,6865.942237254169,58.66072487831116,6865.942237505234,1735.4925668239594,6865.942237940878,,,,,,,,,,,,,,
15,100,15.0,35.0,4,75.20805406570435,6789.908753070516,3.4259207248687744,6789.901935619727,6.766610622406006,6789.908753070516,,,,,,,,,,,,,,,,,,,,
16,100,15.0,35.0,4,104.30536723136902,6779.5874399810655,3.2163970470428467,6779.248647511556,6.098871231079102,6779.5874399810655,,,,,,,,,,,,,,,,,,,,
1,100,35.0,35.0,4,1801.5390839576721,6121.224590065032,11.76861023902893,6119.581943078251,30.837122917175293,6119.922288342235,67.88527011871338,6120.601016602948,245.49811553955078,6120.6355718261675,263.42354011535645,6120.699032203321,279.5930914878845,6120.919390026701,1107.0372574329376,6121.062632522505,1672.0903069972992,6121.224590065032,,,,,,,,
2,100,35.0,35.0,4,1801.3935334682465,7061.284405588887,11.229056119918823,7060.927951210227,43.93223810195923,7061.254700559704,1131.395815372467,7061.284405588887,,,,,,,,,,,,,,,,,,
3,100,35.0,35.0,4,1801.5948214530945,6174.012575947639,17.76839017868042,6170.635538990061,31.106391191482544,6171.5187086764945,119.66361045837402,6171.645610560389,145.3196578025818,6171.903202777215,164.39195084571838,6172.208965140601,171.29575753211975,6172.490226913919,204.97575163841248,6172.572253134796,219.08603978157043,6172.721824428372,352.17718482017517,6173.506004327113,381.54250717163086,6173.946517980682,676.6258537769318,6174.012575947639,,
4,100,35.0,35.0,4,1801.3047630786896,6536.930366410322,14.856728076934814,6535.407509224199,25.699705123901367,6535.743677050051,110.83819222450256,6535.77002308882,164.38069796562195,6536.045933479747,248.66797018051147,6536.67347346949,416.1263144016266,6536.853264923325,1588.862782716751,6536.930366410322,,,,,,,,,,
5,100,35.0,35.0,4,1800.431885957718,6335.183529236131,9.913537502288818,6334.257189294051,18.088849306106567,6334.613022439191,98.35623836517334,6334.720364439052,290.20055079460144,6334.744086569643,337.5109086036682,6334.786984590229,581.1310658454895,6334.949697346499,893.764089345932,6334.968782558995,1080.183191537857,6334.987855403903,1218.13121509552,6335.183529236131,,,,,,
6,100,35.0,35.0,4,1800.7233304977417,6592.502327976311,13.650046348571777,6591.225307679042,87.5216748714447,6591.663731737287,100.79447150230408,6592.129749590363,267.8233730792999,6592.502327976311,,,,,,,,,,,,,,,,
7,100,35.0,35.0,4,1801.6430823802948,6592.04043621148,9.352101564407349,6591.225505671397,13.494125127792358,6591.481437041606,20.933453798294067,6591.78808036237,48.65863871574402,6592.04043621148,,,,,,,,,,,,,,,,
8,100,35.0,35.0,4,1800.1391172409058,6940.614765705587,4.40119194984436,6939.861397121261,13.620617389678955,6940.057367501091,17.953017950057983,6940.314311733625,35.10814023017883,6940.614765011469,46.82311463356018,6940.614765705587,,,,,,,,,,,,,,
9,100,35.0,35.0,4,0.1180417537689209,6547.479331451543,0.1180105209350586,6547.479331451543,,,,,,,,,,,,,,,,,,,,,,
10,100,35.0,35.0,4,1801.3991227149963,6413.622128845018,7.646694898605347,6411.747127988519,30.916627407073975,6411.95019737712,47.489874839782715,6413.448055071421,58.118135929107666,6413.622128845018,,,,,,,,,,,,,,,,
11,100,35.0,35.0,4,1800.8932223320007,6455.241559530603,6.593015432357788,6454.372345928674,8.45430612564087,6455.11188442121,91.92363929748535,6455.137323382447,149.11624217033386,6455.188047299422,610.1319305896759,6455.190978385627,635.2592499256134,6455.2035526772015,715.8441324234009,6455.241559530603,,,,,,,,,,
12,100,35.0,35.0,4,1801.7299563884735,6405.338923079065,24.443884134292603,6403.731234250568,32.34700965881348,6403.852735086075,35.994179010391235,6404.665528928958,46.63998818397522,6405.109740245117,88.50900220870972,6405.1416549310115,208.83231472969055,6405.276973449423,593.2337276935577,6405.297486523246,1304.6035506725311,6405.338923079065,,,,,,,,
13,100,35.0,35.0,4,1801.3998563289642,6854.448029487822,12.227696657180786,6853.456337093684,19.68082332611084,6853.630738001931,146.04800963401794,6853.636450083483,1418.4477112293243,6854.239525529341,1424.0077290534973,6854.448029487822,,,,,,,,,,,,,,
14,100,35.0,35.0,4,1801.672370672226,6609.490003633199,17.940112352371216,6608.140051581972,30.941218852996826,6609.164879829325,315.70908761024475,6609.24395063554,487.99901485443115,6609.490003633199,,,,,,,,,,,,,,,,
15,100,35.0,35.0,4,1800.9526448249817,6530.620853405677,17.552417993545532,6529.8719465312,41.35224962234497,6530.440033463838,70.39155125617981,6530.509314240238,252.17373943328857,6530.527402400672,1119.5850918293,6530.620853405677,,,,,,,,,,,,,,
16,100,35.0,35.0,4,1800.5417411327362,6515.4485960213015,5.469412326812744,6514.4740565645125,27.049542665481567,6514.686902365743,31.57364320755005,6514.743568195241,60.14430212974548,6515.238851370295,457.04688119888306,6515.250016422817,1618.6661040782928,6515.4485960213015,,,,,,,,,,,,
1,100,50.0,35.0,4,1801.7544920444489,5965.09553651363,21.98294711112976,5962.557013870457,66.64883494377136,5963.918367699242,80.75967264175415,5964.480903113067,139.51643919944763,5965.09553651363,,,,,,,,,,,,,,,,
2,100,50.0,35.0,4,1801.5074424743652,6890.015842827021,38.552725315093994,6887.479241954739,79.99507665634155,6887.6829415491675,99.04398655891418,6888.039455780701,163.90384078025818,6888.673512512007,683.1345829963684,6889.230726948629,706.7032811641693,6889.744790423736,1332.9350416660309,6889.822164799642,1418.157791852951,6889.915252215452,1586.0302784442902,6890.015842827021,,,,,,
3,100,50.0,35.0,4,1801.0430359840393,6020.292783311061,97.00818681716919,6016.625381088019,144.26308417320251,6018.689746195813,438.71598529815674,6019.655165787636,818.4121894836426,6020.025667680899,1147.9957728385925,6020.292783311061,,,,,,,,,,,,,,
4,100,50.0,35.0,4,1802.1762084960938,6366.776068631314,77.6856677532196,6364.15654296399,205.36112070083618,6364.5478174695245,268.38714051246643,6365.524713344009,411.14652466773987,6365.539205285927,430.1670389175415,6366.776068631314,,,,,,,,,,,,,,
5,100,50.0,35.0,4,1802.186910867691,6171.4470559117735,79.2414219379425,6168.49496797933,140.0137391090393,6168.972796180526,223.44695663452148,6169.016782220683,318.60815691947937,6169.3054534093135,521.9527688026428,6170.165557044162,707.4209740161896,6171.4470559117735,,,,,,,,,,,,
6,100,50.0,35.0,4,1800.478007555008,6426.240962337833,26.65688467025757,6422.573232881709,57.282278537750244,6423.069695985386,88.53619909286499,6423.659645906157,134.64018487930298,6424.941675147269,316.2837359905243,6425.909042515468,906.313679933548,6426.141705799482,1398.1533026695251,6426.240962337833,,,,,,,,,,
7,100,50.0,35.0,4,1801.563393831253,6422.452438806011,33.32369375228882,6420.465388013283,83.40524387359619,6421.460475269065,280.7927565574646,6422.321327426697,492.2441973686218,6422.452438806011,,,,,,,,,,,,,,,,
8,100,50.0,35.0,4,1801.2130930423737,6770.081968941681,7.4867331981658936,6768.397665444908,12.655863046646118,6769.282984811721,14.58983325958252,6769.866341919228,210.12133312225342,6769.9878464184385,282.44213247299194,6770.0446492347255,295.414617061615,6770.081968941681,,,,,,,,,,,,
9,100,50.0,35.0,4,13.09004020690918,6379.058050363245,2.7277345657348633,6379.058050363245,,,,,,,,,,,,,,,,,,,,,,
10,100,50.0,35.0,4,1801.0049948692322,6247.057088009954,22.923707723617554,6243.311990830275,52.029494285583496,6245.749956197707,160.88659524917603,6246.053541237204,184.10174894332886,6246.650020902851,786.0323858261108,6246.873312355124,843.372718334198,6247.057088009954,,,,,,,,,,,,
11,100,50.0,35.0,4,1801.718001127243,6287.502906594015,9.029489994049072,6285.8802811681035,25.891005754470825,6286.014017609927,31.307631731033325,6286.275640240399,77.6289234161377,6286.676722315276,95.29101371765137,6287.069814746378,387.55016899108887,6287.502906594015,,,,,,,,,,,,
12,100,50.0,35.0,4,1801.5884819030762,6241.6913345903085,52.75071978569031,6240.268795208375,147.15223693847656,6240.51775023378,548.890807390213,6240.588021634861,1483.3385634422302,6240.86864632206,1723.8481695652008,6241.6913345903085,,,,,,,,,,,,,,
13,100,50.0,35.0,4,1800.529690504074,6689.064301557792,308.26114106178284,6684.118600872231,352.43451833724976,6689.064301557792,,,,,,,,,,,,,,,,,,,,
14,100,50.0,35.0,4,1801.2937235832214,6438.094970239113,22.53314709663391,6436.19757660454,34.36910820007324,6436.452569278173,60.23801875114441,6436.612400039257,65.25508570671082,6437.094284847154,96.6220223903656,6437.14481139936,123.23251485824585,6437.5183744264405,140.97908973693848,6438.094970239113,,,,,,,,,,
15,100,50.0,35.0,4,1800.6081211566925,6360.4654490310495,42.46143198013306,6359.090617548661,84.06492972373962,6359.68507917493,90.17134833335876,6359.701717055401,118.59462237358093,6360.12331922864,378.7096197605133,6360.13101686309,744.3807973861694,6360.416031413876,934.5872597694397,6360.4654490310495,,,,,,,,,,
16,100,50.0,35.0,4,1800.5866649150848,6344.686408556784,23.182213306427002,6342.639696098449,65.57472252845764,6342.733659274428,71.35925269126892,6344.686408556784,,,,,,,,,,,,,,,,,,
1,100,5.0,50.0,4,11.286882400512695,8077.553617651838,1.427781105041504,8077.553617651838,,,,,,,,,,,,,,,,,,,,,,
2,100,5.0,50.0,4,0.4322834014892578,8991.758614872031,0.43225669860839844,8991.758614872031,,,,,,,,,,,,,,,,,,,,,,
3,100,5.0,50.0,4,6.287387847900391,8181.737762809641,1.8148291110992432,8181.587618746493,2.1123082637786865,8181.671594678887,3.155534029006958,8181.709424491557,6.287363052368164,8181.737762809641,,,,,,,,,,,,,,,,
4,100,5.0,50.0,4,5.01379656791687,8587.324105211934,1.855215311050415,8587.269217222392,3.400491952896118,8587.324105211934,,,,,,,,,,,,,,,,,,,,
5,100,5.0,50.0,4,0.6009876728057861,8376.53444274743,0.6009609699249268,8376.53444274743,,,,,,,,,,,,,,,,,,,,,,
6,100,5.0,50.0,4,2.051487922668457,8576.69780289729,1.0355749130249023,8576.69780289729,,,,,,,,,,,,,,,,,,,,,,
7,100,5.0,50.0,4,2.1616499423980713,8479.474885814026,1.1263718605041504,8479.01649509878,1.9361307621002197,8479.474885814026,,,,,,,,,,,,,,,,,,,,
8,100,5.0,50.0,4,0.4191734790802002,8720.393178634959,0.4191462993621826,8720.393178634959,,,,,,,,,,,,,,,,,,,,,,
9,100,5.0,50.0,4,11.40190076828003,8433.237047272274,2.2325823307037354,8433.237047272274,,,,,,,,,,,,,,,,,,,,,,
10,100,5.0,50.0,4,0.7289080619812012,8327.18236457838,0.7288525104522705,8327.18236457838,,,,,,,,,,,,,,,,,,,,,,
11,100,5.0,50.0,4,0.629119873046875,8431.893647800684,0.6290936470031738,8431.893647800684,,,,,,,,,,,,,,,,,,,,,,
12,100,5.0,50.0,4,11.92465329170227,8306.71089235776,2.0832130908966064,8306.485917465376,2.757336378097534,8306.652663049876,4.756376504898071,8306.695399995815,8.813529968261719,8306.71039175889,9.766546964645386,8306.710403046529,10.153425693511963,8306.71089235776,,,,,,,,,,,,
13,100,5.0,50.0,4,0.7122383117675781,8840.032879340177,0.712212324142456,8840.032879340177,,,,,,,,,,,,,,,,,,,,,,
14,100,5.0,50.0,4,2.918771982192993,8642.65594249422,1.3384137153625488,8642.56132993768,1.9823501110076904,8642.65594249422,,,,,,,,,,,,,,,,,,,,
15,100,5.0,50.0,4,90.87331819534302,8512.34913656624,3.2999870777130127,8512.078169337314,4.773313999176025,8512.34716383315,61.210678577423096,8512.348074272059,65.1679310798645,8512.34913656624,,,,,,,,,,,,,,,,
16,100,5.0,50.0,4,0.871058464050293,8541.658487798173,0.87103271484375,8541.658487798173,,,,,,,,,,,,,,,,,,,,,,
1,100,15.0,50.0,4,1800.1350519657135,7933.004099778313,5.631636142730713,7932.567073675728,14.847648620605469,7932.6954982207435,20.01146173477173,7932.75931125588,25.712970495224,7932.796894675502,46.916882038116455,7932.803387448957,79.59497356414795,7932.807506636738,95.81500124931335,7932.822034045209,129.25025415420532,7932.927641736937,140.04241347312927,7932.954983461081,170.69454312324524,7933.004099778313,,,,
2,100,15.0,50.0,4,1100.3552215099335,8846.790063718849,2.305041790008545,8846.673418871194,5.789549827575684,8846.710860602743,13.450016498565674,8846.73867281412,17.013017892837524,8846.788664199668,20.166223287582397,8846.790063718849,,,,,,,,,,,,,,
3,100,15.0,50.0,4,1800.1944863796234,8041.659232293091,8.169650793075562,8040.852867427225,17.773756980895996,8040.990740164888,19.773272037506104,8041.41328235762,30.781803607940674,8041.651733215239,160.33426022529602,8041.659232293091,,,,,,,,,,,,,,
4,100,15.0,50.0,4,1207.9525175094604,8444.988180337094,2.6994283199310303,8444.13060553035,4.993605852127075,8444.419793991301,9.708709955215454,8444.557268859022,17.318230628967285,8444.656692955587,31.888364553451538,8444.663256066357,51.600276470184326,8444.756126191103,56.24518156051636,8444.787749718836,64.31659197807312,8444.827783715968,88.18226671218872,8444.988180337094,,,,,,
5,100,15.0,50.0,4,0.9613852500915527,8232.056018671661,0.9613592624664307,8232.056018671661,,,,,,,,,,,,,,,,,,,,,,
6,100,15.0,50.0,4,3.306640863418579,8432.618401578387,1.820971965789795,8432.618401578387,,,,,,,,,,,,,,,,,,,,,,
7,100,15.0,50.0,4,1801.1389887332916,8333.210397387375,4.835148811340332,8332.823183936998,5.694918155670166,8332.978313058109,8.14660358428955,8332.979880152523,13.470566987991333,8333.114560304255,21.58885359764099,8333.130701597316,60.519206047058105,8333.151888165794,67.38191723823547,8333.157369926848,220.7544822692871,8333.167888658445,285.1700928211212,8333.169597607546,327.13354539871216,8333.209326243023,367.089243888855,8333.209409461499,645.5170347690582,8333.210397387375
8,100,15.0,50.0,4,54.323486328125,8577.823101379574,2.9826784133911133,8577.648566577374,3.9513251781463623,8577.79897532052,6.751614809036255,8577.823101379574,,,,,,,,,,,,,,,,,,
9,100,15.0,50.0,4,1800.942593574524,8292.2844606325,5.362501382827759,8292.091087499653,58.27046060562134,8292.20275895453,252.48793840408325,8292.223903920854,561.072500705719,8292.2844606325,,,,,,,,,,,,,,,,
10,100,15.0,50.0,4,1800.2920243740082,8186.022951765027,7.425985097885132,8185.7060840990125,12.213196277618408,8185.894618287351,24.714589834213257,8185.99478597376,68.98089289665222,8186.0080220594455,120.20572710037231,8186.022951765027,,,,,,,,,,,,,,
11,100,15.0,50.0,4,16.710381746292114,8288.02049935393,2.720970392227173,8287.699935728326,4.272606611251831,8288.02049935393,,,,,,,,,,,,,,,,,,,,
12,100,15.0,50.0,4,1800.9285550117493,8163.767851288137,4.9425671100616455,8163.58019557399,6.225458383560181,8163.767851288137,,,,,,,,,,,,,,,,,,,,
13,100,15.0,50.0,4,12.019381046295166,8695.702456229501,1.8511970043182373,8695.702456229501,,,,,,,,,,,,,,,,,,,,,,
14,100,15.0,50.0,4,3.2940022945404053,8497.239531445157,2.0080907344818115,8497.239531445157,,,,,,,,,,,,,,,,,,,,,,
15,100,15.0,50.0,4,1800.5821928977966,8367.639258128542,9.896559715270996,8367.399249245585,24.62632918357849,8367.460115358472,52.63095545768738,8367.50524639987,68.88725924491882,8367.519581573233,90.68582963943481,8367.620968726113,596.6573641300201,8367.639258128542,,,,,,,,,,,,
16,100,15.0,50.0,4,0.9939095973968506,8398.116165315605,0.9938838481903076,8398.116165315605,,,,,,,,,,,,,,,,,,,,,,
1,100,35.0,50.0,4,1800.8261535167694,7666.425664908354,26.667418003082275,7664.962385271523,49.23298764228821,7665.326085284712,240.04858803749084,7665.376398588792,342.46196818351746,7665.685570177832,555.3801517486572,7665.762852041341,593.8067779541016,7666.328807798704,606.5776739120483,7666.425664908354,,,,,,,,,,
2,100,35.0,50.0,4,1800.121762752533,8573.857487524394,4.743626832962036,8573.67782878037,23.723392248153687,8573.721706293847,55.40695524215698,8573.842487534586,205.25518083572388,8573.857486666908,895.5378754138947,8573.857487524394,,,,,,,,,,,,,,
3,100,35.0,50.0,4,1800.8423426151276,7780.39362932777,32.50154161453247,7780.121556991738,546.7307453155518,7780.254904094379,949.682826757431,7780.39362932777,,,,,,,,,,,,,,,,,,
4,100,35.0,50.0,4,1800.2507960796356,8179.772874402212,18.552276611328125,8178.395885719342,65.68030166625977,8178.553907027313,154.1954860687256,8179.4446090907995,1592.4459054470062,8179.772874402212,,,,,,,,,,,,,,,,
5,100,35.0,50.0,4,1801.71502327919,7967.128426282789,3.902519464492798,7966.623294891082,7.205026388168335,7966.698720304364,22.179903268814087,7966.83336652242,26.234473943710327,7966.917350970401,125.75984358787537,7966.989036716477,174.50282096862793,7967.006000082203,359.5942783355713,7967.027477541076,521.4013428688049,7967.059657999462,574.5074980258942,7967.103340941044,821.7299802303314,7967.11574389901,1046.4874074459076,7967.128426282789,,
6,100,35.0,50.0,4,13.331447839736938,8160.6767380421525,3.7373855113983154,8160.6767380421525,,,,,,,,,,,,,,,,,,,,,,
7,100,35.0,50.0,4,1801.923080444336,8063.485927167409,14.436606884002686,8062.955522246945,105.0999858379364,8062.989808165381,213.413152217865,8063.235592173548,556.5176157951355,8063.417837511944,1410.0269553661346,8063.435769910142,1498.133778333664,8063.485927167409,,,,,,,,,,,,
8,100,35.0,50.0,4,1801.2148883342743,8317.192589418173,8.26680064201355,8316.008694983582,19.2746479511261,8316.518340647628,28.051218271255493,8316.933600733271,51.40223836898804,8317.07031384695,93.62970685958862,8317.097432570867,173.99874687194824,8317.164644629089,503.48803091049194,8317.192589418173,,,,,,,,,,
9,100,35.0,50.0,4,1800.9452075958252,8031.165016787657,12.445507287979126,8028.3396407253485,14.869044303894043,8028.895154230294,33.65022087097168,8030.186750302925,82.8319935798645,8030.387768464971,177.80978298187256,8030.994231621819,1725.4260079860687,8031.165016787657,,,,,,,,,,,,
10,100,35.0,50.0,4,1801.5116314888,7928.131655329094,11.751919984817505,7927.833059235518,41.361222982406616,7928.131655329094,,,,,,,,,,,,,,,,,,,,
11,100,35.0,50.0,4,1801.1773219108582,8022.325533907118,12.895637273788452,8021.0876436113085,38.93437743186951,8021.132972045744,67.44216203689575,8021.793505553787,272.0278420448303,8022.272997241015,720.5488212108612,8022.325533907118,,,,,,,,,,,,,,
12,100,35.0,50.0,4,1801.0365159511566,7905.663838609187,7.073720455169678,7903.782946835456,19.986138820648193,7905.663838609187,,,,,,,,,,,,,,,,,,,,
13,100,35.0,50.0,4,1801.3286216259003,8427.383301171183,5.601237773895264,8427.383301171183,,,,,,,,,,,,,,,,,,,,,,
14,100,35.0,50.0,4,1800.7265849113464,8231.975650680237,10.963288307189941,8230.726014730542,13.846472978591919,8231.570592401644,34.76661014556885,8231.721162533779,62.85175704956055,8231.96446865679,607.8645780086517,8231.975650680237,,,,,,,,,,,,,,
15,100,35.0,50.0,4,1801.1176915168762,8099.095931762126,90.42962265014648,8096.783907857982,109.5860435962677,8097.036177430821,192.29263162612915,8097.506035585398,439.04582595825195,8098.29923726266,629.9300813674927,8098.540208688108,645.305967092514,8098.795533474827,1163.1563754081726,8099.095931762126,,,,,,,,,,
16,100,35.0,50.0,4,1801.8548135757446,8128.288068269857,9.02460241317749,8128.207112102248,13.897973537445068,8128.282412796819,188.38766264915466,8128.288068269857,,,,,,,,,,,,,,,,,,
1,100,50.0,50.0,4,1801.4708678722382,7493.549625016325,80.68376564979553,7490.440331886692,99.31978726387024,7493.230524009518,1797.8776433467865,7493.549625016325,,,,,,,,,,,,,,,,,,
2,100,50.0,50.0,4,1801.3539299964905,8391.285605985237,4.926935434341431,8390.834139774146,36.98310422897339,8390.948229701498,86.44480061531067,8390.954327278674,91.26803922653198,8391.256027464771,128.2908914089203,8391.285605985237,,,,,,,,,,,,,,
3,100,50.0,50.0,4,1802.2497301101685,7601.175976221425,480.6359558105469,7596.80971819093,663.9005968570709,7598.996114572354,770.392128944397,7600.618125695055,912.7431781291962,7600.773404521528,1573.2448589801788,7601.175976221425,,,,,,,,,,,,,,
4,100,50.0,50.0,4,1801.9521477222443,8000.795201473247,26.9869966506958,7997.775556868893,101.4286196231842,7998.5201628321765,145.88675618171692,7998.63038067668,224.19508981704712,7998.935820090678,254.998699426651,8000.141067994685,428.5513188838959,8000.795201473247,,,,,,,,,,,,
5,100,50.0,50.0,4,1802.4749341011047,7788.978425210011,22.73066735267639,7786.384732420862,29.974375009536743,7786.578760243276,68.82728934288025,7787.618431980029,121.66580605506897,7788.48424944898,712.3881483078003,7788.962506953729,902.1003692150116,7788.978425210011,,,,,,,,,,,,
6,100,50.0,50.0,4,1800.703176021576,7976.791451553186,23.27601909637451,7973.547174179566,101.60109639167786,7976.320663475114,281.50338912010193,7976.458641992223,515.5429935455322,7976.619707639582,950.9089543819427,7976.791451553186,,,,,,,,,,,,,,
7,100,50.0,50.0,4,1801.5992226600647,7881.864129585677,95.45960330963135,7879.158561387667,216.12161922454834,7879.43659643012,350.30383038520813,7880.128749831488,429.15974497795105,7880.254661189412,969.872148513794,7880.993768231076,1205.4420430660248,7881.864129585677,,,,,,,,,,,,
8,100,50.0,50.0,4,1802.1218144893646,8136.627805238847,8.180975437164307,8136.058797701091,14.527899026870728,8136.062886368999,17.646464347839355,8136.088632571334,28.24536442756653,8136.555065778658,42.676921367645264,8136.5654900067975,122.13603043556213,8136.590716243301,1150.2868180274963,8136.627805238847,,,,,,,,,,
9,100,50.0,50.0,4,1802.5246980190277,7854.762093666459,43.73793935775757,7853.976022168632,212.15095162391663,7854.717457581826,1069.9844930171967,7854.762093666459,,,,,,,,,,,,,,,,,,
10,100,50.0,50.0,4,1800.01007604599,7752.814912698415,20.908308029174805,7750.407676894259,89.62853050231934,7750.537543896144,129.31311225891113,7750.568348586367,263.92495131492615,7752.814912698415,,,,,,,,,,,,,,,,
11,100,50.0,50.0,4,1800.8855557441711,7845.372575259296,83.79202461242676,7843.39748486446,122.16761612892151,7845.1649125667955,224.17903900146484,7845.228129411555,1179.0143785476685,7845.372575259296,,,,,,,,,,,,,,,,
12,100,50.0,50.0,4,1801.9925503730774,7731.7244614901365,85.34213495254517,7728.600543224026,302.02187395095825,7728.820796581544,339.87111949920654,7729.575133515986,352.2820494174957,7730.026329892147,467.20933198928833,7731.2840864482305,1536.1419808864594,7731.7244614901365,,,,,,,,,,,,
13,100,50.0,50.0,4,1801.3035259246826,8245.415997083075,5.5093653202056885,8243.870368493968,27.14813780784607,8244.282970892538,88.36080932617188,8244.487312048308,114.29622101783752,8244.554188098733,302.3822875022888,8244.650439504827,365.1718556880951,8244.716242353432,444.00636434555054,8245.415997083075,,,,,,,,,,
14,100,50.0,50.0,4,1801.0901618003845,8050.823661810174,21.14211869239807,8048.431535044421,61.71034359931946,8048.566499627025,123.52316164970398,8049.125511329213,184.36027598381042,8049.207134887266,213.0888159275055,8050.033387795932,484.37118697166443,8050.823661810174,,,,,,,,,,,,
15,100,50.0,50.0,4,1802.4288482666016,7918.837816364894,185.46010637283325,7918.162428620134,378.5721502304077,7918.677005994492,507.52365469932556,7918.759083343762,1539.012128353119,7918.837816364894,,,,,,,,,,,,,,,,
16,100,50.0,50.0,4,1800.2279648780823,7945.358182225006,4.686139345169067,7944.842814616422,6.851262092590332,7945.067741550041,12.980425834655762,7945.358182225006,,,,,,,,,,,,,,,,,,
